utc,gsthour,freq,stokesid,chid,ifid,ch,u12,v12,w12,uvdist12,u23,v23,w23,uvdist23,u31,v31,w31,uvdist31,uvdistmin,uvdistmax,uvdistave,st1,st2,st3,st1name,st2name,st3name,amp,phase,sigma
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,49922523.99993543,-69146135.99991056,18912033.99997554,85284503.43551435,651266495.9991577,229912351.99970263,-176774927.99977136,690657468.2236166,-701189503.9990929,-160766159.99979204,157861871.9997958,719383401.7542889,85284503.43551435,719383401.7542889,498441791.1378066,2,5,6,FD,LA,MK,23.296102034779555,14.819987597565088,0.9321902309415007
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,49922523.99993543,-69146135.99991056,18912033.99997554,85284503.43551435,-105221839.99986391,-79678855.99989694,157554959.99979618,131986195.13573861,55299495.99992848,148824879.9998075,-176466959.99977168,158766744.51787192,85284503.43551435,158766744.51787192,125345814.36304162,2,5,7,FD,LA,NL,101.49800627005388,11.728609101377119,17.715707605287374
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,49922523.99993543,-69146135.99991056,18912033.99997554,85284503.43551435,145473919.99981183,-16772387.999978306,-54005895.99993015,146437612.652397,-195396511.99974725,85918591.99988887,35093591.9999546,213452105.52466035,85284503.43551435,213452105.52466035,148391407.20419058,2,5,8,FD,LA,OV,150.47020560828557,24.64879538732171,4.16049224778462
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,49922523.99993543,-69146135.99991056,18912033.99997554,85284503.43551435,14342104.999981448,19988989.999974146,-23389971.999969743,24601944.985093337,-64264607.99991688,49157119.99993642,4477925.499994208,80909593.30061628,24601944.985093337,85284503.43551435,63598680.57374132,2,5,9,FD,LA,PT,1084.4680401598548,1.320163101395707,21.8280120838547
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,49922523.99993543,-69146135.99991056,18912033.99997554,85284503.43551435,-447184863.9994216,241774367.99968728,388174175.99949783,508359270.2133299,397262911.99948615,-172628399.9997767,-407085727.9994735,433149380.3952562,85284503.43551435,508359270.2133299,342264384.68136686,2,5,10,FD,LA,SC,150.06997622032597,7.995867515916409,6.613883687071105
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,701189503.9990929,160766159.99979204,-157861871.9997958,719383401.7542889,-756488575.9990215,-309591327.99959964,334329407.9995675,817387151.8378443,55299495.99992848,148824879.9998075,-176466959.99977168,158766744.51787192,158766744.51787192,817387151.8378443,565179099.3700017,2,6,7,FD,MK,NL,5.053097335273267,-44.51674212101678,0.976873411979325
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,701189503.9990929,160766159.99979204,-157861871.9997958,719383401.7542889,-505792831.9993458,-246684639.9996809,122768583.99984121,562743014.6289606,-195396511.99974725,85918591.99988887,35093591.9999546,213452105.52466035,213452105.52466035,719383401.7542889,498526173.9693033,2,6,8,FD,MK,OV,9.8205433669592,-19.584297419357288,0.34184604579137723
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,701189503.9990929,160766159.99979204,-157861871.9997958,719383401.7542889,-636924735.9991761,-209923295.99972847,153384879.99980158,670627250.8115144,-64264607.99991688,49157119.99993642,4477925.499994208,80909593.30061628,80909593.30061628,719383401.7542889,490306748.6221399,2,6,9,FD,MK,PT,26.0398201188742,19.45415005232194,0.8054111745821652
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,701189503.9990929,160766159.99979204,-157861871.9997958,719383401.7542889,-1098451967.9985793,11862107.999984656,564947071.9992692,1098516015.17964,397262911.99948615,-172628399.9997767,-407085727.9994735,433149380.3952562,433149380.3952562,1098516015.17964,750349599.1097283,2,6,10,FD,MK,SC,4.397386942871811,-45.29617873407322,0.2603788960761293
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,-55299495.99992848,-148824879.9998075,176466959.99977168,158766744.51787192,250695807.9996757,62906447.99991863,-211560719.9997264,258467811.04922277,-195396511.99974725,85918591.99988887,35093591.9999546,213452105.52466035,158766744.51787192,258467811.04922277,210228887.03058502,2,7,8,FD,NL,OV,21.25972997704771,69.33328162846777,3.80329047287014
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,-55299495.99992848,-148824879.9998075,176466959.99977168,158766744.51787192,119563943.99984534,99667663.99987108,-180945055.99976596,155657251.52394715,-64264607.99991688,49157119.99993642,4477925.499994208,80909593.30061628,80909593.30061628,158766744.51787192,131777863.11414512,2,7,9,FD,NL,PT,82.39856055095633,-0.9788831122951117,12.019997303787006
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,-55299495.99992848,-148824879.9998075,176466959.99977168,158766744.51787192,-341962911.9995577,321452991.9995842,230619087.99970168,469330011.0249737,397262911.99948615,-172628399.9997767,-407085727.9994735,433149380.3952562,158766744.51787192,469330011.0249737,353748711.97936726,2,7,10,FD,NL,SC,43.955248983892496,-0.668449774294004,6.471600811943215
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,195396511.99974725,-85918591.99988887,-35093591.9999546,213452105.52466035,-131131799.9998304,36761359.99995245,30615903.9999604,136187174.72743762,-64264607.99991688,49157119.99993642,4477925.499994208,80909593.30061628,80909593.30061628,213452105.52466035,143516291.18423808,2,8,9,FD,OV,PT,186.0813082188564,32.25203058798997,4.277034424596144
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,195396511.99974725,-85918591.99988887,-35093591.9999546,213452105.52466035,-592659135.9992334,258546703.9996656,442179199.999428,646599760.0003022,397262911.99948615,-172628399.9997767,-407085727.9994735,433149380.3952562,213452105.52466035,646599760.0003022,431067081.97340626,2,8,10,FD,OV,SC,25.265158652295415,-27.731648914710096,1.2588798451804608
2016-12-24 15:25:44.993591,21.6680284513788,43007500000.0,1,0,0,0,64264607.99991688,-49157119.99993642,-4477925.499994208,80909593.30061628,-461526975.9994031,221785407.99971312,411563935.9994677,512050697.46730435,397262911.99948615,-172628399.9997767,-407085727.9994735,433149380.3952562,80909593.30061628,512050697.46730435,342036557.0543923,2,9,10,FD,PT,SC,132.40246218179783,-13.918253904475305,5.501736348111549
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-175126947.92281014,-169551011.15364918,373926520.4994291,243756011.76583013,225141970.1630524,100275981.10781658,-354979469.7571413,246463342.3372246,-50015386.91733343,69274757.53987436,-18947213.04363067,85443144.60914314,85443144.60914314,246463342.3372246,191887499.57073262,2,3,5,FD,HN,LA,96.09142185560643,-10.16913611034191,5.685847752067626
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-175126947.92281014,-169551011.15364918,373926520.4994291,243756011.76583013,877620378.3235756,330615898.2312761,-532082085.87735635,937829622.3792942,-702493815.1150595,-161065207.67287195,158155517.28864038,720721556.0794729,243756011.76583013,937829622.3792942,634102396.7415323,2,3,6,FD,HN,MK,6.637833838229072,13.780460984043598,0.3413087902520812
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-175126947.92281014,-169551011.15364918,373926520.4994291,243756011.76583013,119724226.41151752,20449009.409378886,-197131483.45728147,121458027.2178878,55402360.84164201,149101715.21227008,-176795213.36953238,159062072.99689138,121458027.2178878,243756011.76583013,174758703.99353644,2,3,7,FD,HN,NL,21.937526841865076,-42.17223500701916,7.565068624756839
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-175126947.92281014,-169551011.15364918,373926520.4994291,243756011.76583013,370886796.68381953,83472486.27786681,-409085367.4725861,380164006.607403,-195759976.99910736,86078412.66744664,35158871.01780025,213849156.4679138,213849156.4679138,380164006.607403,279256391.61371565,2,3,8,FD,HN,OV,35.8910349623633,16.64015266597755,1.510809211608398
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-175126947.92281014,-169551011.15364918,373926520.4994291,243756011.76583013,239510696.38985476,120302219.56387392,-378412962.4176934,268026113.87166682,-64384149.21110082,49248559.15822265,4486255.071348031,81060096.52596183,81060096.52596183,268026113.87166682,197614074.05448627,2,3,9,FD,HN,PT,127.85399052376138,1.6871117616219706,3.906357920872421
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-175126947.92281014,-169551011.15364918,373926520.4994291,243756011.76583013,-222874544.26292163,342499145.70205075,33916556.42848604,408630306.3736703,398001876.9000258,-172949513.1079551,-407842964.7195794,433955099.17527413,243756011.76583013,433955099.17527413,362113805.7715915,2,3,10,FD,HN,SC,27.53484414321899,-86.7475597928977,1.797115800972547
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,50015386.91733343,-69274757.53987436,18947213.04363067,85443144.60914314,652477943.297418,230340021.3169142,-177103754.23333484,691942188.2714661,-702493815.1150595,-161065207.67287195,158155517.28864038,720721556.0794729,85443144.60914314,720721556.0794729,499368962.98669404,2,5,6,FD,LA,MK,24.15985058308076,15.789624889126182,0.9530168387452268
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,50015386.91733343,-69274757.53987436,18947213.04363067,85443144.60914314,-105417567.4241501,-79827069.8807315,157848034.38914654,132231708.02560337,55402360.84164201,149101715.21227008,-176795213.36953238,159062072.99689138,85443144.60914314,159062072.99689138,125578975.21054596,2,5,7,FD,LA,NL,117.28192713120919,29.28979065174737,23.712817789630467
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,50015386.91733343,-69274757.53987436,18947213.04363067,85443144.60914314,145744521.95528436,-16803587.001082722,-54106354.5636689,146710007.211769,-195759976.99910736,86078412.66744664,35158871.01780025,213849156.4679138,85443144.60914314,213849156.4679138,148667436.09627533,2,5,8,FD,LA,OV,154.94160846923253,24.78616321386603,3.80427825088121
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,50015386.91733343,-69274757.53987436,18947213.04363067,85443144.60914314,14368783.332830334,20026172.33328805,-23433480.638230454,24647708.06359842,-64384149.21110082,49248559.15822265,4486255.071348031,81060096.52596183,24647708.06359842,85443144.60914314,63716983.06623447,2,5,9,FD,LA,PT,1070.2832630343826,1.9766361226146447,21.25453312474457
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,50015386.91733343,-69274757.53987436,18947213.04363067,85443144.60914314,-448016690.7533588,242224102.33532584,388896234.5725365,509304889.9684207,398001876.9000258,-172949513.1079551,-407842964.7195794,433955099.17527413,85443144.60914314,509304889.9684207,342901044.5842793,2,5,10,FD,LA,SC,148.6980600502024,9.983564059700463,5.674745102840877
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,702493815.1150595,161065207.67287195,-158155517.28864038,720721556.0794729,-757895751.1680019,-310167211.42086256,334951307.72961384,818907606.9246786,55402360.84164201,149101715.21227008,-176795213.36953238,159062072.99689138,159062072.99689138,818907606.9246786,566230412.0003476,2,6,7,FD,MK,NL,5.937833932747207,-39.565496625097026,1.2758176495389464
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,702493815.1150595,161065207.67287195,-158155517.28864038,720721556.0794729,-506733677.8183296,-247143508.13198283,122996950.83632292,563789795.7989964,-195759976.99910736,86078412.66744664,35158871.01780025,213849156.4679138,213849156.4679138,720721556.0794729,499453502.7821278,2,6,8,FD,MK,OV,9.607416203761446,-20.910995870704024,0.299451981382981
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,702493815.1150595,161065207.67287195,-158155517.28864038,720721556.0794729,-638109505.6063362,-210313782.8608569,153670197.45373368,671874711.837264,-64384149.21110082,49248559.15822265,4486255.071348031,81060096.52596183,81060096.52596183,720721556.0794729,491218788.14756626,2,6,9,FD,MK,PT,25.758151423545485,16.408850095814635,0.7351498858057436
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,702493815.1150595,161065207.67287195,-158155517.28864038,720721556.0794729,-1100495243.1817424,11884173.189544588,565997953.0260656,1100559409.4995697,398001876.9000258,-172949513.1079551,-407842964.7195794,433955099.17527413,433955099.17527413,1100559409.4995697,751745354.9181055,2,6,10,FD,MK,SC,4.447719089093688,-49.29609826827624,0.27430752284964116
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-55402360.84164201,-149101715.21227008,176795213.36953238,159062072.99689138,251162137.46872118,63023462.84244595,-211954252.69983628,258948597.5372525,-195759976.99910736,86078412.66744664,35158871.01780025,213849156.4679138,159062072.99689138,258948597.5372525,210619942.3340192,2,7,8,FD,NL,OV,29.31311060005073,55.864517859427174,5.263482437701019
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-55402360.84164201,-149101715.21227008,176795213.36953238,159062072.99689138,119786349.75512028,99853059.87547396,-181281639.2580344,155946795.9085758,-64384149.21110082,49248559.15822265,4486255.071348031,81060096.52596183,81060096.52596183,159062072.99689138,132022988.47714299,2,7,9,FD,NL,PT,85.48380015792307,-20.389103535139668,13.525632389165594
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,-55402360.84164201,-149101715.21227008,176795213.36953238,159062072.99689138,-342599011.12087286,322050939.78450465,231048071.94529203,470203030.86760575,398001876.9000258,-172949513.1079551,-407842964.7195794,433955099.17527413,159062072.99689138,470203030.86760575,354406734.34659046,2,7,10,FD,NL,SC,41.90745598477288,-20.777109732180886,7.219471348189801
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,195759976.99910736,-86078412.66744664,-35158871.01780025,213849156.4679138,-131375723.59455192,36829741.30088824,30672853.88823563,136440502.03030792,-64384149.21110082,49248559.15822265,4486255.071348031,81060096.52596183,81060096.52596183,213849156.4679138,143783251.67472786,2,8,9,FD,OV,PT,182.8651665184547,30.91987821030431,3.8474300924502955
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,195759976.99910736,-86078412.66744664,-35158871.01780025,213849156.4679138,-593761565.3634126,259027637.2396812,443001715.5141628,647802526.5131204,398001876.9000258,-172949513.1079551,-407842964.7195794,433955099.17527413,213849156.4679138,647802526.5131204,431868927.3854361,2,8,10,FD,OV,SC,25.47825859624775,-28.60815374761793,1.1769277970167717
2016-12-24 15:25:44.993591,21.6680284513788,43087500000.0,1,0,1,1,64384149.21110082,-49248559.15822265,-4486255.071348031,81060096.52596183,-462385481.09921014,222197960.057842,412329502.8164172,513003183.7963721,398001876.9000258,-172949513.1079551,-407842964.7195794,433955099.17527413,81060096.52596183,513003183.7963721,342672793.16586936,2,9,10,FD,PT,SC,132.23367053893014,-14.55159082877235,4.977951767292743
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-175387072.66123915,-169802853.6767437,374481932.0993586,244118074.6553692,225476384.6937268,100424925.99417342,-355506738.36322093,246829426.55908895,-50089677.25125184,69377654.7718454,-18975356.27855477,85570057.5480462,85570057.5480462,246829426.55908895,192172519.58750144,2,3,5,FD,HN,LA,113.23059395032735,-12.054381627120158,7.268735156804049
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-175387072.66123915,-169802853.6767437,374481932.0993586,244118074.6553692,878923951.3833425,331106978.4166385,-532872413.77979094,939222627.2143918,-703537264.0078326,-161304445.81133586,158390433.51971605,721792079.5396199,244118074.6553692,939222627.2143918,635044260.4697937,2,3,6,FD,HN,MK,5.767114119976063,10.40672311610914,0.3600504880353129
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-175387072.66123915,-169802853.6767437,374481932.0993586,244118074.6553692,119902058.7408552,20479383.336903114,-197424292.62331027,121638434.8475239,55484652.71501281,149323183.38224015,-177057816.06534094,159298335.78010693,121638434.8475239,244118074.6553692,175018281.761,2,3,7,FD,HN,NL,32.060661493035326,-23.035861590351367,8.185177459863734
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-175387072.66123915,-169802853.6767437,374481932.0993586,244118074.6553692,371437693.2312582,83596472.10024646,-409693002.25107735,380728683.0546992,-196050748.99859545,86206269.20149286,35211094.23207676,214166797.22251657,214166797.22251657,380728683.0546992,279671184.9775283,2,3,8,FD,HN,OV,37.040501782937156,18.110065052605407,1.4647757897331801
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-175387072.66123915,-169802853.6767437,374481932.0993586,244118074.6553692,239866453.50198585,120480910.41509733,-378975037.95223904,268424226.34715936,-64479782.18004797,49321710.48485162,4492918.728431089,81180499.10623828,81180499.10623828,268424226.34715936,197907600.0362556,2,3,9,FD,HN,PT,126.36638728597427,3.9363308980653127,4.3772938929390195
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-175387072.66123915,-169802853.6767437,374481932.0993586,244118074.6553692,-223205590.87348917,343007876.6640451,33966934.3713099,409237265.22734976,398593048.8204575,-173206403.5944978,-408448754.0956642,434599674.1992885,244118074.6553692,434599674.1992885,362651671.36066914,2,3,10,FD,HN,SC,30.008836653145725,-85.26580860982295,1.9349797960885076
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,50089677.25125184,-69377654.7718454,18975356.27855477,85570057.5480462,653447101.1360263,230682156.77068344,-177366815.22018564,692969964.3097458,-703537264.0078326,-161304445.81133586,158390433.51971605,721792079.5396199,85570057.5480462,721792079.5396199,500110700.4658039,2,5,6,FD,LA,MK,22.975155572554304,15.708422961873953,0.8919250317255701
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,50089677.25125184,-69377654.7718454,18975356.27855477,85570057.5480462,-105574149.36357906,-79945640.98539913,158082493.90062678,132428118.3374952,55484652.71501281,149323183.38224015,-177057816.06534094,159298335.78010693,85570057.5480462,159298335.78010693,125765503.88854945,2,5,7,FD,LA,NL,119.7752309622847,8.996763015204277,22.511402106680755
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,50089677.25125184,-69377654.7718454,18975356.27855477,85570057.5480462,145961003.51966238,-16828546.201966256,-54186721.4146599,146927922.85926664,-196050748.99859545,86206269.20149286,35211094.23207676,214166797.22251657,85570057.5480462,214166797.22251657,148888259.20994315,2,5,8,FD,LA,OV,150.9043701382691,21.24035333233091,3.737562893787926
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,50089677.25125184,-69377654.7718454,18975356.27855477,85570057.5480462,14390125.999109445,20055918.19993918,-23468287.548839025,24684318.526402492,-64479782.18004797,49321710.48485162,4492918.728431089,81180499.10623828,24684318.526402492,85570057.5480462,63811625.06022898,2,5,9,FD,LA,PT,1062.3760827381275,1.996016208472984,22.889666019507693
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,50089677.25125184,-69377654.7718454,18975356.27855477,85570057.5480462,-448682152.15650856,242583889.80383667,389473881.43096745,510061385.7724933,398593048.8204575,-173206403.5944978,-408448754.0956642,434599674.1992885,85570057.5480462,510061385.7724933,343410372.5066093,2,5,10,FD,LA,SC,147.88933351036266,10.28252710756771,6.121574695000062
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,703537264.0078326,161304445.81133586,-158390433.51971605,721792079.5396199,-759021491.303186,-310627918.15787286,335448827.51365083,820123970.994146,55484652.71501281,149323183.38224015,-177057816.06534094,159298335.78010693,159298335.78010693,820123970.994146,567071462.1046243,2,6,7,FD,MK,NL,5.879712271503736,-39.22705791860612,1.177525926160398
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,703537264.0078326,161304445.81133586,-158390433.51971605,721792079.5396199,-507486354.4735167,-247510602.6378244,123179644.30550829,564627220.7350252,-196050748.99859545,86206269.20149286,35211094.23207676,214166797.22251657,214166797.22251657,721792079.5396199,500195365.8323872,2,6,8,FD,MK,OV,9.738204748299236,-19.11848449953731,0.30819795082675683
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,703537264.0078326,161304445.81133586,-158390433.51971605,721792079.5396199,-639057321.2920643,-210626172.34975955,153898451.41687936,672872680.6578636,-64479782.18004797,49321710.48485162,4492918.728431089,81180499.10623828,81180499.10623828,721792079.5396199,491948419.7679073,2,6,9,FD,MK,PT,25.405495213148676,17.94741814824542,0.773150519774322
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,703537264.0078326,161304445.81133586,-158390433.51971605,721792079.5396199,-1102129863.3282726,11901825.341192534,566838657.8475026,1102194124.955513,398593048.8204575,-173206403.5944978,-408448754.0956642,434599674.1992885,434599674.1992885,1102194124.955513,752861959.564807,2,6,10,FD,MK,SC,4.519997323555726,-46.922402688083764,0.27148116522643123
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-55484652.71501281,-149323183.38224015,177057816.06534094,159298335.78010693,251535201.04395762,63117074.7164678,-212269078.85992423,259333226.72767627,-196050748.99859545,86206269.20149286,35211094.23207676,214166797.22251657,159298335.78010693,259333226.72767627,210932786.57676658,2,7,8,FD,NL,OV,30.224718393087922,57.717487967761514,5.7021034494540705
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-55484652.71501281,-149323183.38224015,177057816.06534094,159298335.78010693,119964274.35934028,100001376.57595624,-181550905.8646492,156178431.41627872,-64479782.18004797,49321710.48485162,4492918.728431089,81180499.10623828,81180499.10623828,159298335.78010693,132219088.76754129,2,7,9,FD,NL,PT,98.51143220518885,8.844557194532204,12.271457042064432
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,-55484652.71501281,-149323183.38224015,177057816.06534094,159298335.78010693,-343107890.41792506,322529298.01244104,231391259.10176432,470901446.7417114,398593048.8204575,-173206403.5944978,-408448754.0956642,434599674.1992885,159298335.78010693,470901446.7417114,354933152.2403689,2,7,10,FD,NL,SC,51.96999507690997,5.705051604696216,8.559578410606587
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,196050748.99859545,-86206269.20149286,-35211094.23207676,214166797.22251657,-131570862.47032917,36884446.34163688,30718413.79885581,136643163.8726042,-64479782.18004797,49321710.48485162,4492918.728431089,81180499.10623828,81180499.10623828,214166797.22251657,143996820.0671197,2,8,9,FD,OV,PT,183.49576108036723,31.92696036398474,4.211194291501599
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,196050748.99859545,-86206269.20149286,-35211094.23207676,214166797.22251657,-594643508.854756,259412383.8316937,443659727.92595047,648764739.7233748,398593048.8204575,-173206403.5944978,-408448754.0956642,434599674.1992885,214166797.22251657,648764739.7233748,432510403.71505994,2,8,10,FD,OV,SC,24.829641031587617,-25.42739916561296,1.0936380382574586
2016-12-24 15:25:44.993591,21.6680284513788,43151500000.0,1,0,2,2,64479782.18004797,-49321710.48485162,-4492918.728431089,81180499.10623828,-463072285.17905575,222528001.70434508,412941956.26997685,513765172.85962635,398593048.8204575,-173206403.5944978,-408448754.0956642,434599674.1992885,81180499.10623828,513765172.85962635,343181782.055051,2,9,10,FD,PT,SC,127.91609929207422,-12.835367048572387,5.181767712615291
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,-175647197.39966816,-170054696.19983816,375037343.6992882,244480137.54490823,225810799.22440127,100573870.88053024,-356034006.9693006,247195510.78095335,-50163967.58517025,69480552.00381643,-19003499.51347888,85696970.48694925,85696970.48694925,247195510.78095335,192457539.60427025,2,3,5,FD,HN,LA,104.4759094123941,-7.336196626564996,6.851361777456361
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,-175647197.39966816,-170054696.19983816,375037343.6992882,244480137.54490823,880227524.4431095,331598058.6020009,-533662741.6822255,940615632.0494897,-704580712.9006058,-161543683.94979975,158625349.75079173,722862602.999767,244480137.54490823,940615632.0494897,635986124.1980549,2,3,6,FD,HN,MK,6.540289116382451,16.08886995698171,0.387254797946618
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,-175647197.39966816,-170054696.19983816,375037343.6992882,244480137.54490823,120079891.07019287,20509757.264427345,-197717101.78933907,121818842.47715998,55566944.58838363,149544651.55221018,-177320418.76114947,159534598.56332248,121818842.47715998,244480137.54490823,175277859.52846357,2,3,7,FD,HN,NL,28.599904306905184,-54.34744852033648,8.162526583751472
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,-175647197.39966816,-170054696.19983816,375037343.6992882,244480137.54490823,371988589.7786969,83720457.92262612,-410300637.0295687,381293359.5019953,-196341520.99808356,86334125.7355391,35263317.44635327,214484437.97711936,214484437.97711936,381293359.5019953,280085978.34134096,2,3,8,FD,HN,OV,38.685822319906606,15.26571069027912,1.8193288067588291
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,-175647197.39966816,-170054696.19983816,375037343.6992882,244480137.54490823,240222210.614117,120659601.2663207,-379537113.4867845,268822338.822652,-64575415.14899512,49394861.81148061,4499582.3855141485,81300901.68651474,81300901.68651474,268822338.822652,198201126.018025,2,3,9,FD,HN,PT,129.13367843149527,2.2873125018922433,4.957106566820426
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,-175647197.39966816,-170054696.19983816,375037343.6992882,244480137.54490823,-223536637.48405665,343516607.62603945,34017312.31413376,409844224.08102924,399184220.74088925,-173463294.0810405,-409054543.471749,435244249.22330284,244480137.54490823,435244249.22330284,363189536.9497468,2,3,10,FD,HN,SC,28.904126069705967,-86.7571416338123,2.2241825289000197
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,50163967.58517025,-69480552.00381643,19003499.51347888,85696970.48694925,654416258.9746345,231024292.22445267,-177629876.20703644,693997740.3480253,-704580712.9006058,-161543683.94979975,158625349.75079173,722862602.999767,85696970.48694925,722862602.999767,500852437.94491386,2,5,6,FD,LA,MK,22.69984105148618,18.31218448750851,0.9624546453630375
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,50163967.58517025,-69480552.00381643,19003499.51347888,85696970.48694925,-105730731.30300803,-80064212.09006676,158316953.41210702,132624528.64938702,55566944.58838363,149544651.55221018,-177320418.76114947,159534598.56332248,85696970.48694925,159534598.56332248,125952032.56655292,2,5,7,FD,LA,NL,96.11040753161123,9.028456565899475,17.755384667917802
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,50163967.58517025,-69480552.00381643,19003499.51347888,85696970.48694925,146177485.08404043,-16853505.402849793,-54267088.2656509,147145838.50676426,-196341520.99808356,86334125.7355391,35263317.44635327,214484437.97711936,85696970.48694925,214484437.97711936,149109082.32361093,2,5,8,FD,LA,OV,151.68448693822492,20.69570085523986,3.7697290163008894
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,50163967.58517025,-69480552.00381643,19003499.51347888,85696970.48694925,14411468.665388554,20085664.06659031,-23503094.4594476,24720928.98920656,-64575415.14899512,49394861.81148061,4499582.3855141485,81300901.68651474,24720928.98920656,85696970.48694925,63906267.054223515,2,5,9,FD,LA,PT,1054.2959799461032,1.9474920663867756,23.12328507450795
2016-12-24 15:25:44.993591,21.6680284513788,43215500000.0,1,0,3,3,50163967.58517025,-69480552.00381643,19003499.51347888,85696970.48694925,-449347613.5596583,242943677.2723475,390051528.2893984,510817881.576566,399184220.74088925,-173463294.0810405,-409054543.471749,435244249.22330284,85696970.48694925,510817881.576566,343919700.42893934,2,5,10,FD,LA,SC,150.34833478934482,8.454994279130375,7.231326477654862
